anal_year,year,sex_id,sex_name,rei_id,rei_name,measure_name,lower,upper,val,val_ref,lower_ref,upper_ref,position,interval_overlap
2019,2011,3,Both,113,Diet low in whole grains,Deaths,233588.0142273924,559676.4410641349,441378.0801735299,360542.5450076936,147389.9185172015,564413.6786362036,within,overlap
2019,2011,3,Both,114,Diet low in nuts and seeds,Deaths,47583.63375051239,162479.68920819418,110670.6214161503,137206.26258770528,38399.87875224751,231885.7626079926,within,overlap
2019,2011,3,Both,115,Diet low in milk,Deaths,43417.74970734264,84844.40794637958,64608.4309182215,57782.10462015885,19634.402457907105,88722.11875032831,within,overlap
2019,2011,3,Both,116,Diet high in red meat,Deaths,202735.28672099512,453672.9379553274,329040.6458572361,35034.511267311784,-148901.4554121381,169361.44676321305,below,no overlap - reference below
2019,2011,3,Both,117,Diet high in processed meat,Deaths,18950.921470716283,61428.35327385142,35120.68856585646,33993.84847711414,3474.275879738301,61560.7958584742,within,overlap
2019,2011,3,Both,118,Diet high in sugar-sweetened beverages,Deaths,51684.02838274179,75425.99531734128,63510.13080032843,7745.967167815565,3325.730621830078,12020.536300197637,below,no overlap - reference below
2019,2011,3,Both,119,Diet low in fiber,Deaths,127327.61642886544,321326.15368068725,223014.64390832352,222489.0588963953,57048.34342908211,375724.6139540749,within,overlap
2019,2011,3,Both,121,Diet low in seafood omega-3 fatty acids,Deaths,36715.39389849429,111340.20262142656,85127.20717576855,106566.64260840416,20095.93352850885,188601.3478371858,within,overlap
2019,2011,3,Both,122,Diet low in polyunsaturated fatty acids,Deaths,12447.668152339018,193885.9263104443,95048.31319102227,191874.84231735795,-565463.1577424803,731793.685370881,within,overlap
2019,2011,3,Both,123,Diet high in trans fatty acids,Deaths,16770.539317793937,180019.73410049872,125886.18136388644,5814.82953989103,678.4748365413865,12331.47221422044,below,no overlap - reference below
2019,2011,3,Both,124,Diet high in sodium,Deaths,350070.318201019,1868287.467355703,999635.2495975674,949315.6452265404,281499.263604959,1862260.0412418912,within,overlap
2019,2011,3,Both,125,Low physical activity,Deaths,87570.6963956574,345363.745502702,182818.0644479591,173860.90393863214,71340.17424536531,288250.9268169533,within,overlap
2019,2011,3,Both,147,Diet low in calcium,Deaths,47145.08523659466,80694.19514126603,62299.70798232708,39597.26620987844,30564.443332655603,48185.00217833746,below,overlap
2019,2011,3,Both,333,Diet low in legumes,Deaths,49029.31477787037,438820.11439741234,267249.9031065146,82571.2883248062,-66185.00805082227,216950.12940619863,within,overlap
2019,2012,1,Male,111,Diet low in fruits,Deaths,142428.4860916256,285129.45558123954,209455.21506061588,260260.1060838928,113327.8967172227,398299.6103801647,within,overlap
2019,2012,1,Male,112,Diet low in vegetables,Deaths,31910.59502938488,71551.66458266435,50655.50966076984,81401.26373265062,45713.841874782775,125321.13309765088,above,overlap
2019,2012,1,Male,113,Diet low in whole grains,Deaths,137758.37481701525,336902.6038229819,264147.94420797843,221673.01655734525,88976.39138496367,357242.3451290134,within,overlap
2019,2012,1,Male,114,Diet low in nuts and seeds,Deaths,24738.197375493557,90695.86975825444,59547.46711764615,77416.08518939509,22223.40089795558,133448.2406723129,within,overlap
2019,2012,1,Male,115,Diet low in milk,Deaths,26348.3471568064,52150.957749729125,39508.24791949328,27728.636380766235,11660.139395721546,43371.81372481519,within,overlap
2019,2012,1,Male,116,Diet high in red meat,Deaths,121172.8202047214,274478.8146400738,197367.80632299648,8711.452206978136,-130710.12621837467,108296.04272108522,below,no overlap - reference below
2019,2012,1,Male,117,Diet high in processed meat,Deaths,10335.736502942344,36345.70796822294,20000.2799116462,18434.303376441825,1683.1368355855886,33969.083776924424,within,overlap
2019,2012,1,Male,118,Diet high in sugar-sweetened beverages,Deaths,29710.89711357938,44285.70889687285,37069.5227032824,3843.00176154792,1570.9104809687178,6065.493383873672,below,no overlap - reference below
2019,2012,1,Male,119,Diet low in fiber,Deaths,71016.10457367527,175529.97382524118,120974.9987154494,124397.3177060452,32616.42602611448,212547.1144863207,within,overlap
2019,2012,1,Male,121,Diet low in seafood omega-3 fatty acids,Deaths,22045.988315954062,65099.78781578466,49321.18535752236,49031.59020530483,9533.669990507302,89443.58609461444,within,overlap
2019,2012,1,Male,122,Diet low in polyunsaturated fatty acids,Deaths,7414.924012381907,112677.94706865407,55304.44770029671,113480.21281040992,-350744.13677539,440680.8581328837,above,overlap
2019,2012,1,Male,123,Diet high in trans fatty acids,Deaths,8447.832770348028,101818.2635041032,72047.80546609168,3210.545532977449,396.2953905765974,7037.006896817349,below,no overlap - reference below
2019,2012,1,Male,124,Diet high in sodium,Deaths,251865.38307082283,1155880.579004777,662824.4347895696,610181.7129439411,201653.5270193467,1146558.5012348164,within,overlap
2019,2012,1,Male,125,Low physical activity,Deaths,35490.42322670197,169643.54726711777,81517.4613427943,71167.28911758034,28600.56230069891,119891.17764043112,within,overlap
2019,2012,1,Male,147,Diet low in calcium,Deaths,29024.216191810137,49795.01448958141,38405.80893247656,18536.211580142324,14350.581560148114,23361.84599647608,below,no overlap - reference below
2019,2012,1,Male,333,Diet low in legumes,Deaths,30510.10964499374,264511.6879836723,159339.157475378,50691.20748313455,-42524.57187794919,135447.91856283348,within,overlap
2019,2012,2,Female,111,Diet low in fruits,Deaths,96426.8740570481,195237.09109855408,143092.2752729895,199029.13535908665,94731.19513099684,298614.17459389893,above,overlap
2019,2012,2,Female,112,Diet low in vegetables,Deaths,25323.890549714823,56498.11363023638,40082.67156681274,65270.62037657845,41474.81954790604,95063.9013325737,above,overlap
2019,2012,2,Female,113,Diet low in whole grains,Deaths,96806.27290918517,238801.4454357274,186153.52845145445,145945.9790736138,60586.0942387602,232236.58795035584,within,overlap
2019,2012,2,Female,114,Diet low in nuts and seeds,Deaths,23412.120486967426,74495.08541201982,50720.58734585031,59703.23221499725,16568.801980222244,101465.87171980432,within,overlap
2019,2012,2,Female,115,Diet low in milk,Deaths,18046.09639044212,35284.81214056088,26744.12607643785,31346.64943076323,8647.798838394414,50683.711032459294,within,overlap
2019,2012,2,Female,116,Diet high in red meat,Deaths,86779.01571155833,196373.74143175923,139046.14894886065,30836.3931896158,-19894.68815402296,64246.99225129298,below,no overlap - reference below
2019,2012,2,Female,117,Diet high in processed meat,Deaths,8709.461927014961,27630.168851816183,16020.845411222668,16278.998495137075,1785.3064781419453,29204.53073646046,within,overlap
2019,2012,2,Female,118,Diet high in sugar-sweetened beverages,Deaths,20496.827093325486,33475.38245732444,26900.60866429391,4301.200333652831,1894.4927012603305,6705.78799118238,below,no overlap - reference below
2019,2012,2,Female,119,Diet low in fiber,Deaths,56163.45403137406,148188.25185517187,100360.05261053143,96660.47008858286,26523.680896992497,166267.22054392786,within,overlap
2019,2012,2,Female,121,Diet low in seafood omega-3 fatty acids,Deaths,16742.174824110454,50331.54266442923,37556.4248771389,54978.79074064872,10225.4918156023,98125.13398769594,above,overlap
2019,2012,2,Female,122,Diet low in polyunsaturated fatty acids,Deaths,5597.1083782565365,83464.9487568843,41257.734998851534,82429.36080051729,-240637.2553870674,313223.9749286142,within,overlap
2019,2012,2,Female,123,Diet high in trans fatty acids,Deaths,8552.571722273005,81370.22177364843,55987.7188474881,2444.7493174015,249.8203605150477,5444.562688730199,below,no overlap - reference below
2019,2012,2,Female,124,Diet high in sodium,Deaths,80001.74080579728,718347.2603222509,348747.2859296788,351574.2201223554,66809.6513323993,754748.8598488139,within,overlap
2019,2012,2,Female,125,Low physical activity,Deaths,51931.19741493362,186292.03832554005,103209.19452280492,106162.373733721,44885.65033392286,188692.36316059565,within,overlap
2019,2012,2,Female,147,Diet low in calcium,Deaths,18398.82491071024,32511.689600289897,24932.199985486302,21226.880444540584,15704.693739695154,26804.12899740064,within,overlap
2019,2012,2,Female,333,Diet low in legumes,Deaths,19668.37024023736,185759.84544185517,112360.62375771628,33279.54225750835,-26036.02373942629,88447.22477482125,within,overlap
2019,2012,3,Both,111,Diet low in fruits,Deaths,239963.50145652864,475696.32094318216,352547.4903336058,459289.2414429793,205996.5728653671,696173.182174899,within,overlap
2019,2012,3,Both,112,Diet low in vegetables,Deaths,56601.92985858705,127604.17272799372,90738.18122758257,146671.88410922894,87727.18547861994,214786.44960082287,above,overlap
2019,2012,3,Both,113,Diet low in whole grains,Deaths,232041.3972900945,572133.8001437337,450301.4726594331,367618.99563095934,149934.31730849273,588894.7048211221,within,overlap
2019,2012,3,Both,114,Diet low in nuts and seeds,Deaths,47767.330537798334,162788.61979736408,110268.05446349645,137119.31740439238,38301.2928101248,236072.35971436635,within,overlap
2019,2012,3,Both,115,Diet low in milk,Deaths,44492.84713069898,86925.88255915609,66252.37399593122,59075.28581152942,20421.12322085536,93472.8149112994,within,overlap
2019,2012,3,Both,116,Diet high in red meat,Deaths,207939.19084866025,461234.0049152979,336413.95527185645,39547.84539659393,-147114.93600322126,175906.31630623466,below,no overlap - reference below
2019,2012,3,Both,117,Diet high in processed meat,Deaths,19206.18322449012,64181.467972077706,36021.1253228689,34713.30187157894,3496.6337806379333,63449.387449449976,within,overlap
2019,2012,3,Both,118,Diet high in sugar-sweetened beverages,Deaths,51856.68145322214,75603.9267507295,63970.13136757624,8144.202095200752,3517.8453742735182,12659.721373375996,below,no overlap - reference below
2019,2012,3,Both,119,Diet low in fiber,Deaths,128013.60473927912,319210.1901020052,221335.0513259811,221057.7877946281,57794.25199056546,376763.20371284,within,overlap
2019,2012,3,Both,121,Diet low in seafood omega-3 fatty acids,Deaths,38524.01623436994,114310.0426956962,86877.6102346612,104010.38094595342,19670.471872624417,183424.8688665863,within,overlap
2019,2012,3,Both,122,Diet low in polyunsaturated fatty acids,Deaths,13167.105677271,195145.4520858781,96562.18269914824,195909.5736109274,-585723.721682844,759474.9469084394,above,overlap
2019,2012,3,Both,123,Diet high in trans fatty acids,Deaths,17385.687144006857,182300.07549400785,128035.52431357992,5655.294850378943,677.9314298571871,12219.327828641051,below,no overlap - reference below
2019,2012,3,Both,124,Diet high in sodium,Deaths,346898.67949463736,1891324.083459415,1011571.7207192484,961755.933066297,286960.1225644074,1888077.5663237968,within,overlap
2019,2012,3,Both,125,Low physical activity,Deaths,88757.12896376509,359203.44020762155,184726.6558655989,177329.66285130155,73386.87804640245,298845.1020329762,within,overlap
2019,2012,3,Both,147,Diet low in calcium,Deaths,47764.907212961465,82783.18235327846,63338.00891796278,39763.09202468293,30956.989310200075,49057.155641885445,below,overlap
2019,2012,3,Both,333,Diet low in legumes,Deaths,51078.58658495557,445672.0487515904,271699.78123309405,83970.74974064292,-68554.18928425362,222784.3939982877,within,overlap
2019,2012,1,Male,111,Diet low in fruits,Deaths,12280.61132821429,27746.40974714437,20243.17612726996,31529.157667108622,17936.089984315455,43523.40330697146,above,overlap
2019,2012,1,Male,112,Diet low in vegetables,Deaths,8701.603554574427,21654.34984695183,15330.657009640216,25972.223215537422,15969.86271637231,36114.88670882699,above,overlap
2019,2012,1,Male,113,Diet low in whole grains,Deaths,24532.31031210861,67265.43067696404,52674.31955669059,43413.28440874223,23173.729115752285,62894.456009410926,within,overlap
2019,2012,1,Male,114,Diet low in nuts and seeds,Deaths,2868.370012490575,9750.01910837949,6008.671709354639,4070.255014872194,1072.3865772428742,7471.878992227779,within,overlap
2019,2012,1,Male,115,Diet low in milk,Deaths,1410.7881258864252,5985.5198859930415,3673.781287890432,1781.1497379843756,459.436496742833,3320.763347429436,within,overlap
2019,2012,1,Male,116,Diet high in red meat,Deaths,16726.636926505675,46890.4412036108,31489.72552120886,20775.242712343257,-16.150989019092506,36167.74792723701,within,overlap
2019,2012,1,Male,117,Diet high in processed meat,Deaths,10215.991939918067,39887.94983039793,26017.138208009303,32358.885091404965,8472.358668054054,53139.56216185419,within,overlap
2019,2012,1,Male,118,Diet high in sugar-sweetened beverages,Deaths,5268.703944639395,14498.800286602833,10412.221972975249,4375.536202744513,1862.467024005018,6766.727780223389,below,overlap
2019,2012,1,Male,119,Diet low in fiber,Deaths,8176.732576490474,24379.83535236948,15954.36895172648,16350.687070207416,7577.649946912237,25447.36540026398,within,overlap
2019,2012,1,Male,121,Diet low in seafood omega-3 fatty acids,Deaths,5850.483987713658,9720.71481490986,8206.595203454532,21044.821444164096,3974.808514576938,37044.70852252863,above,overlap
2019,2012,1,Male,122,Diet low in polyunsaturated fatty acids,Deaths,683.129543241484,3371.8490833541887,1789.7225111093462,4716.683677590575,-10706.832852274896,19109.32358560962,above,overlap
2019,2012,1,Male,123,Diet high in trans fatty acids,Deaths,1742.6512540072624,45433.67440787631,33350.189185188465,19453.89298186633,1749.474037816251,36195.72989792451,within,overlap
2019,2012,1,Male,124,Diet high in sodium,Deaths,1884.33913771736,79066.16918287879,28683.04434143125,27905.56735097679,952.599127254918,78797.70882298348,within,overlap
2019,2012,1,Male,125,Low physical activity,Deaths,6182.675608101408,34574.566345674866,16084.05589574355,8032.85777942815,3218.965490575796,14043.522990343012,within,overlap
2019,2012,1,Male,147,Diet low in calcium,Deaths,1269.3636981838529,4254.974113356004,2481.2236135102853,377.9982416475534,196.7590948423267,602.278097122705,below,no overlap - reference below
2019,2012,1,Male,333,Diet low in legumes,Deaths,10140.174921033298,65122.76132626293,39580.699050629024,14500.624391231117,-11900.509377573524,38161.92932559447,within,overlap
2019,2012,2,Female,111,Diet low in fruits,Deaths,11341.533780827953,25746.43851194161,18726.14708112113,28401.766511949623,15638.491777519022,41130.56531060978,above,overlap
2019,2012,2,Female,112,Diet low in vegetables,Deaths,6959.802678429289,18063.24075847644,12708.6885210264,20398.59538558904,13425.461311471694,28513.738619537187,above,overlap
2019,2012,2,Female,113,Diet low in whole grains,Deaths,22730.641225087355,60279.519044991815,45981.61607576477,34099.36713179794,16729.56031570422,51903.853047589546,within,overlap
2019,2012,2,Female,114,Diet low in nuts and seeds,Deaths,2199.0048846641166,9206.273454879713,5252.052633827345,4189.097126805769,1073.3594043629398,8615.509911365572,within,overlap
2019,2012,2,Female,115,Diet low in milk,Deaths,1434.3657378610835,5955.142524252208,3661.17759376946,5028.077456591036,1319.451505335333,8651.691859120807,within,overlap
2019,2012,2,Female,116,Diet high in red meat,Deaths,17228.411588522024,42659.27743144163,29558.01096503305,22573.725405897098,-7.199040264740182,41666.12963916204,within,overlap
2019,2012,2,Female,117,Diet high in processed meat,Deaths,9374.418677623971,34049.819700459375,21589.142262704383,25834.332702800948,6169.976690979006,43043.26658790598,within,overlap
2019,2012,2,Female,118,Diet high in sugar-sweetened beverages,Deaths,4937.736974591712,13478.288835301752,9303.40094849586,4296.7800646563255,1950.426110337859,6678.350989244192,below,overlap
2019,2012,2,Female,119,Diet low in fiber,Deaths,10300.088591869844,28653.756605069608,19418.313921409503,17467.008839756552,7641.385714955736,27860.42652945345,within,overlap
2019,2012,2,Female,121,Diet low in seafood omega-3 fatty acids,Deaths,5198.409250737782,8888.23968884997,7341.7329574837695,19351.97274305544,3546.745914519951,34652.74809726834,above,overlap
2019,2012,2,Female,122,Diet low in polyunsaturated fatty acids,Deaths,627.9669178975207,3297.51245417518,1668.782555086797,4016.2054339298575,-8437.929548957018,15723.99972914304,above,overlap
2019,2012,2,Female,123,Diet high in trans fatty acids,Deaths,1638.5131793352318,39002.66177321837,28298.189147177465,14862.137769904512,1171.795803976801,28316.21541285696,within,overlap
2019,2012,2,Female,124,Diet high in sodium,Deaths,1171.6461210772366,60626.6843125903,16388.784673664923,15130.282225643525,25.633673088128106,57757.83454631477,within,overlap
2019,2012,2,Female,125,Low physical activity,Deaths,16702.16843834567,56426.22443164514,33163.00367701936,19886.13434050812,7412.587402032694,33447.16249864878,within,overlap
2019,2012,2,Female,147,Diet low in calcium,Deaths,998.0312468880256,3781.473250985154,2130.173922865218,2432.062862347793,1667.692715062873,3285.710859061742,within,overlap
2019,2012,2,Female,333,Diet low in legumes,Deaths,8830.079776360206,56112.93222758053,33972.34066336139,11468.943060354828,-9109.11771450574,31206.737735906827,within,overlap
2019,2012,3,Both,111,Diet low in fruits,Deaths,23777.971298932134,52383.94604989726,38969.32320839111,59930.92417905823,34390.35622183586,83094.92729871425,above,overlap
2019,2012,3,Both,112,Diet low in vegetables,Deaths,15577.232696711566,39506.86300105444,28039.345530666666,46370.81860112645,29518.586630509893,63578.09661963284,above,overlap
2019,2012,3,Both,113,Diet low in whole grains,Deaths,46698.87394831498,127054.34848338028,98655.93563245538,77512.65154054017,39320.25185972061,115288.36006663396,within,overlap
2019,2012,3,Both,114,Diet low in nuts and seeds,Deaths,5327.824444770575,18224.68208449117,11260.724343181984,8259.352141677962,2093.0430704781725,15055.993153217589,within,overlap
2019,2012,3,Both,115,Diet low in milk,Deaths,2866.1922498095423,11923.911419969883,7334.958881659886,6809.227194575404,1758.616145575923,11853.612504986384,within,overlap
2019,2012,3,Both,116,Diet high in red meat,Deaths,34370.599866126766,88456.93355357538,61047.73648624183,43348.96811824041,-23.64966802198493,76794.52115355179,within,overlap
2019,2012,3,Both,117,Diet high in processed meat,Deaths,19491.8573595925,73783.80831758867,47606.280470713806,58193.217794205935,14440.845766031993,96059.0499365962,within,overlap
2019,2012,3,Both,118,Diet high in sugar-sweetened beverages,Deaths,10214.158500583211,27293.74521888495,19715.622921471117,8672.316267400847,3836.936738187564,13435.363876939264,below,overlap
2019,2012,3,Both,119,Diet low in fiber,Deaths,18833.492549835017,52835.98462567639,35372.68287313601,33817.695909964044,15784.654140517972,53217.96901558263,within,overlap
2019,2012,3,Both,121,Diet low in seafood omega-3 fatty acids,Deaths,11155.843083639487,18467.12651257426,15548.328160938288,40396.79418721953,7663.266114724501,71080.64055681179,above,overlap
2019,2012,3,Both,122,Diet low in polyunsaturated fatty acids,Deaths,1323.592912210711,6619.116292823946,3458.505066196144,8732.889111520433,-18879.79169206396,34969.61469207413,above,overlap
2019,2012,3,Both,123,Diet high in trans fatty acids,Deaths,3320.587306309139,84005.63484257848,61648.37833236592,34316.0307517708,2990.3806307029417,63784.1578511086,within,overlap
2019,2012,3,Both,124,Diet high in sodium,Deaths,3063.756848914456,142134.80472036972,45071.82901509623,43035.84957662033,989.4384715907944,135546.8534799405,within,overlap
2019,2012,3,Both,125,Low physical activity,Deaths,23489.14328286716,92139.41721416746,49247.05957276288,27918.99211993629,11038.949719249264,46295.25073973111,within,overlap
2019,2012,3,Both,147,Diet low in calcium,Deaths,2321.662341855442,8007.998766049198,4611.397536375505,2810.061103995348,1990.7249022747123,3739.833644029703,within,overlap
2019,2012,3,Both,333,Diet low in legumes,Deaths,19086.99654244051,120698.62692803673,73553.03971399035,25969.567451585943,-21009.62709207926,69953.29018394413,within,overlap
2019,2012,1,Male,111,Diet low in fruits,Deaths,12280.61132821429,27746.40974714437,20243.17612726996,31526.52737699035,17935.725543335757,43518.73332595024,above,overlap
2019,2012,1,Male,112,Diet low in vegetables,Deaths,8701.603554574427,21654.34984695183,15330.657009640216,25971.43995456053,15969.834333491748,36113.00502351335,above,overlap
2019,2012,1,Male,113,Diet low in whole grains,Deaths,24532.31031210861,67265.43067696404,52674.31955669059,43408.82613315173,23172.37577003107,62885.990854378186,within,overlap
2019,2012,1,Male,114,Diet low in nuts and seeds,Deaths,2868.370012490575,9750.01910837949,6008.671709354639,4070.255014872194,1072.3865772428742,7471.878992227779,within,overlap
2019,2012,1,Male,115,Diet low in milk,Deaths,1410.7881258864252,5985.5198859930415,3673.781287890432,1781.1497379843756,459.436496742833,3320.763347429436,within,overlap
2019,2012,1,Male,116,Diet high in red meat,Deaths,16726.636926505675,46890.4412036108,31489.72552120886,20769.152516650945,-16.150989018314934,36155.80614116228,within,overlap
2019,2012,1,Male,117,Diet high in processed meat,Deaths,10215.991939918067,39887.94983039793,26017.138208009303,32340.51188837501,8468.840656205215,53107.37246122784,within,overlap
2019,2012,1,Male,118,Diet high in sugar-sweetened beverages,Deaths,5268.703944639395,14498.800286602833,10412.221972975249,4371.517744051804,1860.456429282692,6760.742906595642,below,overlap
2019,2012,1,Male,119,Diet low in fiber,Deaths,8176.732576490474,24379.83535236948,15954.36895172648,16350.687070207416,7577.649946912237,25447.36540026398,within,overlap
2019,2012,1,Male,121,Diet low in seafood omega-3 fatty acids,Deaths,5850.483987713658,9720.71481490986,8206.595203454532,21044.821444164096,3974.808514576938,37044.70852252863,above,overlap
2019,2012,1,Male,122,Diet low in polyunsaturated fatty acids,Deaths,683.129543241484,3371.8490833541887,1789.7225111093462,4716.683677590575,-10706.832852274896,19109.32358560962,above,overlap
2019,2012,1,Male,123,Diet high in trans fatty acids,Deaths,1742.6512540072624,45433.67440787631,33350.189185188465,19453.89298186633,1749.474037816251,36195.72989792451,within,overlap
2019,2012,1,Male,124,Diet high in sodium,Deaths,1884.33913771736,79066.16918287879,28683.04434143125,27905.56735097679,952.599127254918,78797.70882298348,within,overlap
2019,2012,1,Male,125,Low physical activity,Deaths,6182.675608101408,34574.566345674866,16084.05589574355,8026.310146227669,3216.56677571481,14032.823886700366,within,overlap
2019,2012,1,Male,147,Diet low in calcium,Deaths,1269.3636981838529,4254.974113356004,2481.2236135102853,377.9982416475534,196.7590948423267,602.278097122705,below,no overlap - reference below
2019,2012,1,Male,333,Diet low in legumes,Deaths,10140.174921033298,65122.76132626293,39580.699050629024,14500.624391231117,-11900.509377573524,38161.92932559447,within,overlap
2019,2012,2,Female,111,Diet low in fruits,Deaths,11341.533780827953,25746.43851194161,18726.14708112113,28400.271707449698,15638.223541465926,41127.99423411417,above,overlap
2019,2012,2,Female,112,Diet low in vegetables,Deaths,6959.802678429289,18063.24075847644,12708.6885210264,20398.167637345567,13425.595266952269,28512.98143504801,above,overlap
2019,2012,2,Female,113,Diet low in whole grains,Deaths,22730.641225087355,60279.519044991815,45981.61607576477,34096.917842782714,16728.68133044446,51899.22807515162,within,overlap
2019,2012,2,Female,114,Diet low in nuts and seeds,Deaths,2199.0048846641166,9206.273454879713,5252.052633827345,4189.097126805769,1073.3594043629398,8615.509911365572,within,overlap
2019,2012,2,Female,115,Diet low in milk,Deaths,1434.3657378610835,5955.142524252208,3661.17759376946,5028.077456591036,1319.451505335333,8651.691859120807,within,overlap
2019,2012,2,Female,116,Diet high in red meat,Deaths,17228.411588522024,42659.27743144163,29558.01096503305,22570.71060084745,-7.1990402647373966,41661.23591260766,within,overlap
2019,2012,2,Female,117,Diet high in processed meat,Deaths,9374.418677623971,34049.819700459375,21589.142262704383,25824.19626153391,6167.396813566593,43026.28246563377,within,overlap
2019,2012,2,Female,118,Diet high in sugar-sweetened beverages,Deaths,4937.736974591712,13478.288835301752,9303.40094849586,4294.529539635045,1949.446669297504,6674.905866636484,below,overlap
2019,2012,2,Female,119,Diet low in fiber,Deaths,10300.088591869844,28653.756605069608,19418.313921409503,17467.008839756552,7641.385714955736,27860.42652945345,within,overlap
2019,2012,2,Female,121,Diet low in seafood omega-3 fatty acids,Deaths,5198.409250737782,8888.23968884997,7341.7329574837695,19351.97274305544,3546.745914519951,34652.74809726834,above,overlap
2019,2012,2,Female,122,Diet low in polyunsaturated fatty acids,Deaths,627.9669178975207,3297.51245417518,1668.782555086797,4016.2054339298575,-8437.929548957018,15723.99972914304,above,overlap
2019,2012,2,Female,123,Diet high in trans fatty acids,Deaths,1638.5131793352318,39002.66177321837,28298.189147177465,14862.137769904512,1171.795803976801,28316.21541285696,within,overlap
2019,2012,2,Female,124,Diet high in sodium,Deaths,1171.6461210772366,60626.6843125903,16388.784673664923,15130.282225643525,25.633673088128106,57757.83454631477,within,overlap
2019,2012,2,Female,125,Low physical activity,Deaths,16702.16843834567,56426.22443164514,33163.00367701936,19880.719614863683,7410.341777224594,33438.45897695936,within,overlap
2019,2012,2,Female,147,Diet low in calcium,Deaths,998.0312468880256,3781.473250985154,2130.173922865218,2432.062862347793,1667.692715062873,3285.710859061742,within,overlap
2019,2012,2,Female,333,Diet low in legumes,Deaths,8830.079776360206,56112.93222758053,33972.34066336139,11468.943060354828,-9109.11771450574,31206.737735906827,within,overlap
2019,2012,3,Both,111,Diet low in fruits,Deaths,23777.971298932134,52383.94604989726,38969.32320839111,59926.799084440056,34390.11855758979,83087.50025733397,above,overlap
2019,2012,3,Both,112,Diet low in vegetables,Deaths,15577.232696711566,39506.86300105444,28039.345530666666,46369.60759190612,29518.530675642098,63575.92884386952,above,overlap
2019,2012,3,Both,113,Diet low in whole grains,Deaths,46698.87394831498,127054.34848338028,98655.93563245538,77505.74397593444,39318.244388850726,115277.43048625678,within,overlap
2019,2012,3,Both,114,Diet low in nuts and seeds,Deaths,5327.824444770575,18224.68208449117,11260.724343181984,8259.352141677962,2093.0430704781725,15055.993153217589,within,overlap
2019,2012,3,Both,115,Diet low in milk,Deaths,2866.1922498095423,11923.911419969883,7334.958881659886,6809.227194575404,1758.616145575923,11853.612504986384,within,overlap
2019,2012,3,Both,116,Diet high in red meat,Deaths,34370.599866126766,88456.93355357538,61047.73648624183,43339.863117498375,-23.64966802120459,76778.49454164789,within,overlap
2019,2012,3,Both,117,Diet high in processed meat,Deaths,19491.8573595925,73783.80831758867,47606.280470713806,58164.70814990892,14433.823978539114,96013.94894963282,within,overlap
2019,2012,3,Both,118,Diet high in sugar-sweetened beverages,Deaths,10214.158500583211,27293.74521888495,19715.622921471117,8666.047283686845,3834.107403509806,13426.35991845459,below,overlap
2019,2012,3,Both,119,Diet low in fiber,Deaths,18833.492549835017,52835.98462567639,35372.68287313601,33817.695909964044,15784.654140517972,53217.96901558263,within,overlap
2019,2012,3,Both,121,Diet low in seafood omega-3 fatty acids,Deaths,11155.843083639487,18467.12651257426,15548.328160938288,40396.79418721953,7663.266114724501,71080.64055681179,above,overlap
2019,2012,3,Both,122,Diet low in polyunsaturated fatty acids,Deaths,1323.592912210711,6619.116292823946,3458.505066196144,8732.889111520433,-18879.79169206396,34969.61469207413,above,overlap
2019,2012,3,Both,123,Diet high in trans fatty acids,Deaths,3320.587306309139,84005.63484257848,61648.37833236592,34316.0307517708,2990.3806307029417,63784.1578511086,within,overlap
2019,2012,3,Both,124,Diet high in sodium,Deaths,3063.756848914456,142134.80472036972,45071.82901509623,43035.84957662033,989.4384715907944,135546.8534799405,within,overlap
2019,2012,3,Both,125,Low physical activity,Deaths,23489.14328286716,92139.41721416746,49247.05957276288,27907.029761091344,11033.996151596984,46277.172241855806,within,overlap
2019,2012,3,Both,147,Diet low in calcium,Deaths,2321.662341855442,8007.998766049198,4611.397536375505,2810.061103995348,1990.7249022747123,3739.833644029703,within,overlap
2019,2012,3,Both,333,Diet low in legumes,Deaths,19086.99654244051,120698.62692803673,73553.03971399035,25969.567451585943,-21009.62709207926,69953.29018394413,within,overlap
2019,2012,1,Male,111,Diet low in fruits,Deaths,26385.643490793285,47441.76584714437,36268.72684965512,61380.612869643606,27872.56934978978,90047.25204413907,above,overlap
2019,2012,1,Male,112,Diet low in vegetables,Deaths,18654.275866852528,38796.02421066764,29075.241302796025,56068.6339822519,29463.066158477795,79758.77119513327,above,overlap
2019,2012,1,Male,113,Diet low in whole grains,Deaths,20882.67453383891,53421.70888256613,41412.594452516176,35662.78021023157,13142.681543915134,55413.85371458276,within,overlap
2019,2012,1,Male,114,Diet low in nuts and seeds,Deaths,5296.059554569665,13624.560989094674,9400.785719957592,10383.59791244739,2994.829317991681,17100.78114922683,within,overlap
2019,2012,1,Male,115,Diet low in milk,Deaths,1938.928131739656,3899.3939915429455,2914.7103588362397,-358.83443426793013,-4563.639312595587,2785.9448652554306,below,overlap
2019,2012,1,Male,116,Diet high in red meat,Deaths,6363.853326857614,21000.82280001611,13867.09560375369,1781.090304773356,-2235.7462474240738,5111.151316803138,below,no overlap - reference below
2019,2012,1,Male,117,Diet high in processed meat,Deaths,3047.3269370392604,11104.043882048254,6150.917745047003,7553.25749076943,1596.809905957789,12945.80751951973,within,overlap
